Date.x,Player,Country,Runs.x,NotOut,Minutes,BallsFaced,Fours,Sixes,StrikeRate,Innings.x,Participation.x,Opposition.x,Ground,Team.x,Opponent.x,ID,OutPenalty,BattingImpact,Date.y,Overs,Maidens,Runs.y,Wickets,Economy,Innings.y,Participation.y,Opposition.y,Team.y,Opponent.y,BowlingImpact
8/31/15,AD Hales ,ENG,3,FALSE,16,7,0,0,42.85714286,1,B,AUS,Cardiff,AUS ENG,AUS,453,0.5,-2.303571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/29/15,CJ Chibhabha ,ZIM,3,FALSE,11,7,0,0,42.85714286,2,B,PAK,Harare,PAK ZIM,PAK,455,0.5,-2.303571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/29/15,R Mutumbami ,ZIM,3,FALSE,11,9,0,0,33.33333333,2,B,PAK,Harare,PAK ZIM,PAK,455,0.5,-2.541666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/15,S Dhawan ,IND,3,FALSE,16,4,0,0,75,1,B,RSA,Dharamsala,IND RSA,RSA,456,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/9/15,DJG Sammy ,WI,3,FALSE,7,5,0,0,60,2,B,SL,Pallekele,SL WI,SL,460,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/11/15,SMSM Senanayake ,SL,3,FALSE,7,4,0,0,75,2,B,WI,Colombo (RPS),SL WI,WI,461,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/13/15,AG Cremer ,ZIM,3,FALSE,3,4,0,0,75,1,B,BAN,Mirpur,BAN ZIM,BAN,462,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/15/15,Nasir Hossain ,BAN,3,FALSE,8,5,0,0,60,1,B,ZIM,Mirpur,BAN ZIM,ZIM,463,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/27/15,Umar Akmal ,PAK,3,FALSE,8,5,0,0,60,2,B,ENG,Dubai (DICS),ENG PAK,ENG,469,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/10/16,GSNFG Jayasuriya ,SL,3,FALSE,16,10,0,0,30,1,B,NZL,Auckland,NZL SL,NZL,476,0.5,-2.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/10/16,CJ Chibhabha ,ZIM,3,FALSE,NA,6,0,0,50,2,B,AFG,Sharjah,AFG ZIM,AFG,477,0.5,-2.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/10/16,AG Cremer ,ZIM,3,FALSE,NA,4,0,0,75,2,B,AFG,Sharjah,AFG ZIM,AFG,477,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/15/16,GD Elliott ,NZL,3,FALSE,NA,5,0,0,60,2,B,PAK,Auckland,NZL PAK,PAK,478,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/15/16,E Chigumbura ,ZIM,3,FALSE,NA,3,0,0,100,1,B,BAN,Khulna,BAN ZIM,BAN,479,0.5,-0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/20/16,Shakib Al Hasan ,BAN,3,FALSE,11,10,0,0,30,2,B,ZIM,Khulna,BAN ZIM,ZIM,482,0.5,-2.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/26/16,CJ Boyce ,AUS,3,FALSE,9,6,0,0,50,2,B,IND,Adelaide,AUS IND,IND,485,0.5,-2.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/31/16,GJ Maxwell ,AUS,3,FALSE,5,5,0,0,60,1,B,IND,Sydney,AUS IND,IND,489,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/9/16,MD Shanaka ,SL,3,FALSE,6,8,0,0,37.5,2,B,IND,Pune,IND SL,IND,496,0.5,-2.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/24/16,Shakib Al Hasan ,BAN,3,FALSE,12,8,0,0,37.5,2,B,IND,Mirpur,BAN IND,IND,509,0.5,-2.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/27/16,Umar Akmal ,PAK,3,FALSE,3,4,0,0,75,1,B,IND,Mirpur,IND PAK,IND,512,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/28/16,TAM Siriwardana ,SL,3,FALSE,8,4,0,0,75,2,B,BAN,Mirpur,BAN SL,BAN,513,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/1/16,GSNFG Jayasuriya ,SL,3,FALSE,6,5,0,0,60,1,B,IND,Mirpur,IND SL,IND,515,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/6/16,F Behardien ,RSA,3,FALSE,9,5,0,0,60,1,B,AUS,Johannesburg,AUS RSA,AUS,520,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/6/16,CH Morris ,RSA,3,FALSE,9,5,0,0,60,1,B,AUS,Johannesburg,AUS RSA,AUS,520,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/17/16,Mohammad Nabi ,AFG,3,FALSE,4,4,0,0,75,1,B,SL,Eden Gardens,AFG SL,SL,538,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/18/16,CJ Anderson ,NZL,3,FALSE,9,6,0,0,50,1,B,AUS,Dharamsala,AUS NZL,AUS,539,0.5,-2.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/20/16,HMRKB Herath ,SL,3,FALSE,5,3,0,0,100,1,B,WI,Bengaluru,SL WI,WI,543,0.5,-0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/20/16,MN Samuels ,WI,3,FALSE,10,12,0,0,25,2,B,SL,Bengaluru,SL WI,SL,543,0.5,-2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/21/16,JW Hastings ,AUS,3,FALSE,4,4,0,0,75,2,B,BAN,Bengaluru,AUS BAN,BAN,544,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/22/16,Khalid Latif ,PAK,3,FALSE,11,7,0,0,42.85714286,2,B,NZL,Mohali,NZL PAK,NZL,545,0.5,-2.303571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/23/16,Yuvraj Singh ,IND,3,FALSE,8,6,0,0,50,1,B,BAN,Bengaluru,BAN IND,BAN,547,0.5,-2.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/26/16,MJ Santner ,NZL,3,FALSE,7,3,0,0,100,1,B,BAN,Eden Gardens,BAN NZL,BAN,550,0.5,-0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/26/16,Tamim Iqbal ,BAN,3,FALSE,8,8,0,0,37.5,2,B,NZL,Eden Gardens,BAN NZL,NZL,550,0.5,-2.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/26/16,Mashrafe Mortaza ,BAN,3,FALSE,6,5,0,0,60,2,B,NZL,Eden Gardens,BAN NZL,NZL,550,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/26/16,HDRL Thirimanne ,SL,3,FALSE,9,5,0,0,60,2,B,ENG,Delhi,ENG SL,ENG,551,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/28/16,JDF Vandersay ,SL,3,FALSE,9,7,0,0,42.85714286,1,B,RSA,Delhi,RSA SL,RSA,554,0.5,-2.303571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/16,L Ronchi ,NZL,3,FALSE,5,3,0,0,100,1,B,ENG,Delhi,ENG NZL,ENG,555,0.5,-0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/18/16,CT Mutombodzi ,ZIM,3,FALSE,NA,8,0,0,37.5,1,B,IND,Harare,IND ZIM,IND,558,0.5,-2.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/28/16,ADS Fletcher ,WI,3,FALSE,16,9,0,0,33.33333333,1,B,IND,Lauderhill,IND WI,IND,NA,0.5,-2.541666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/28/16,DJ Bravo ,WI,3,FALSE,10,6,0,0,50,1,B,IND,Lauderhill,IND WI,IND,NA,0.5,-2.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/24/16,E Lewis ,WI,3,FALSE,17,6,0,0,50,2,B,PAK,Dubai (DICS),PAK WI,PAK,569,0.5,-2.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/14/17,GJ Thompson ,IRE,3,FALSE,NA,9,0,0,33.33333333,1,B,AFG,Abu Dhabi,AFG IRE,AFG,578,0.5,-2.541666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/20/17,GC Wilson ,IRE,3,FALSE,NA,6,0,0,50,1,B,AFG,Dubai (DICS),AFG IRE,AFG,588,0.5,-2.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/22/17,WD Parnell ,RSA,3,FALSE,6,7,0,0,42.85714286,1,B,SL,Johannesburg,RSA SL,SL,590,0.5,-2.303571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/22/17,DAS Gunaratne ,SL,3,FALSE,5,5,0,0,60,2,B,RSA,Johannesburg,RSA SL,RSA,590,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/22/17,ST de Silva ,SL,3,FALSE,6,6,0,0,50,2,B,RSA,Johannesburg,RSA SL,RSA,590,0.5,-2.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/26/17,MK Pandey ,IND,3,FALSE,4,5,0,0,60,1,B,ENG,Kanpur,ENG IND,ENG,592,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/19/17,PJ Cummins ,AUS,3,FALSE,5,3,0,0,100,1,B,SL,Geelong,AUS SL,SL,597,0.5,-0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/12/17,Najeeb Tarakai ,AFG,3,FALSE,12,5,0,0,60,1,B,IRE,Greater Noida,AFG IRE,IRE,601,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/12/17,KJ O'Brien ,IRE,3,FALSE,6,6,0,0,50,2,B,AFG,Greater Noida,AFG IRE,AFG,601,0.5,-2.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/17,E Lewis ,WI,3,FALSE,NA,6,0,0,50,2,B,PAK,Port of Spain,PAK WI,PAK,603,0.5,-2.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/17,KA Pollard ,WI,3,FALSE,NA,4,0,0,75,2,B,PAK,Port of Spain,PAK WI,PAK,603,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/17,Sarfaraz Ahmed ,PAK,3,FALSE,NA,4,0,0,75,1,B,WI,Port of Spain,PAK WI,WI,604,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/2/17,KA Pollard ,WI,3,FALSE,NA,6,0,0,50,1,B,PAK,Port of Spain,PAK WI,PAK,605,0.5,-2.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/21/17,RR Hendricks ,RSA,3,FALSE,8,2,0,0,150,1,B,ENG,Southampton,ENG RSA,ENG,614,0.5,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/23/17,SW Billings ,ENG,3,FALSE,11,4,0,0,75,2,B,RSA,Taunton,ENG RSA,RSA,615,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/25/17,F Behardien ,RSA,3,FALSE,15,8,0,0,37.5,2,B,ENG,Cardiff,ENG RSA,ENG,616,0.5,-2.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/26/17,HM Amla ,RSA,3,FALSE,7,4,0,0,75,1,B,BAN,Bloemfontein,BAN RSA,BAN,625,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/26/17,Mahmudullah ,BAN,3,FALSE,4,4,0,0,75,2,B,RSA,Bloemfontein,BAN RSA,RSA,625,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/27/17,NLTC Perera ,SL,3,FALSE,NA,4,0,0,75,1,B,PAK,Abu Dhabi,PAK SL,PAK,627,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/20/17,NLTC Perera ,SL,3,FALSE,4,4,0,0,75,2,B,IND,Cuttack,IND SL,IND,633,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/22/17,PVD Chameera ,SL,3,FALSE,8,5,0,0,60,2,B,IND,Indore,IND SL,IND,634,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/24/17,MD Gunathilaka ,SL,3,FALSE,11,8,0,0,37.5,1,B,IND,Wankhede,IND SL,IND,635,0.5,-2.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/29/17,JN Mohammed ,WI,3,FALSE,4,5,0,0,60,2,B,NZL,Nelson,NZL WI,NZL,636,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/29/17,KOK Williams ,WI,3,FALSE,3,5,0,0,60,2,B,NZL,Nelson,NZL WI,NZL,636,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/1/18,TC Bruce ,NZL,3,FALSE,6,7,0,0,42.85714286,1,B,WI,Mount Maunganui,NZL WI,WI,NA,0.5,-2.303571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/22/18,Fakhar Zaman ,PAK,3,FALSE,6,4,0,0,75,1,B,NZL,Wellington,NZL PAK,NZL,639,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/22/18,Mohammad Amir ,PAK,3,FALSE,8,6,0,0,50,1,B,NZL,Wellington,NZL PAK,NZL,639,0.5,-2.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/22/18,GD Phillips ,NZL,3,FALSE,10,11,0,0,27.27272727,2,B,PAK,Wellington,NZL PAK,PAK,639,0.5,-2.693181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/3/18,C Munro ,NZL,3,FALSE,7,3,0,0,100,1,B,AUS,Sydney,AUS NZL,AUS,642,0.5,-0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/3/18,TC Bruce ,NZL,3,FALSE,11,3,0,0,100,1,B,AUS,Sydney,AUS NZL,AUS,642,0.5,-0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/5/18,BRM Taylor ,ZIM,3,FALSE,NA,11,0,0,27.27272727,1,B,AFG,Sharjah,AFG ZIM,AFG,643,0.5,-2.693181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/5/18,AG Cremer ,ZIM,3,FALSE,NA,9,0,0,33.33333333,1,B,AFG,Sharjah,AFG ZIM,AFG,643,0.5,-2.541666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/7/18,DJ Willey ,ENG,3,FALSE,6,6,0,0,50,1,B,AUS,Hobart,AUS ENG,AUS,645,0.5,-2.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/10/18,AD Hales ,ENG,3,FALSE,7,3,0,0,100,1,B,AUS,Melbourne,AUS ENG,AUS,646,0.5,-0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/16/18,C de Grandhomme ,NZL,3,FALSE,8,4,0,0,75,1,B,AUS,Auckland,AUS NZL,AUS,649,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/18/18,JP Duminy ,RSA,3,FALSE,11,7,0,0,42.85714286,2,B,IND,Johannesburg,IND RSA,IND,652,0.5,-2.303571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/21/18,TL Seifert ,NZL,3,FALSE,8,8,0,0,37.5,1,B,AUS,Auckland,AUS NZL,AUS,653,0.5,-2.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/8/18,Mehidy Hasan Miraz ,BAN,3,FALSE,NA,4,0,0,75,1,B,IND,Colombo (RPS),BAN IND,IND,657,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/12/18,MDKJ Perera ,SL,3,FALSE,NA,4,0,0,75,1,B,IND,Colombo (RPS),IND SL,IND,659,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/16/18,BMAJ Mendis ,SL,3,FALSE,NA,11,0,0,27.27272727,1,B,BAN,Colombo (RPS),BAN SL,BAN,661,0.5,-2.693181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/2/18,R Powell ,WI,3,FALSE,NA,4,0,0,75,2,B,PAK,Karachi,PAK WI,PAK,664,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/5/18,Shakib Al Hasan ,BAN,3,FALSE,NA,7,0,0,42.85714286,1,B,AFG,Dehradun,AFG BAN,AFG,668,0.5,-2.303571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/5/18,Soumya Sarkar ,BAN,3,FALSE,NA,9,0,0,33.33333333,1,B,AFG,Dehradun,AFG BAN,AFG,668,0.5,-2.541666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/18,Mohammad Nabi ,AFG,3,FALSE,NA,5,0,0,60,1,B,BAN,Dehradun,AFG BAN,BAN,669,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/27/18,AT Carey ,AUS,3,FALSE,NA,3,0,0,100,2,B,ENG,Birmingham,AUS ENG,ENG,679,0.5,-0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/3/18,CB Mpofu ,ZIM,3,FALSE,NA,16,0,0,18.75,2,B,AUS,Harare,AUS ZIM,AUS,683,0.5,-2.90625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/18,WP Masakadza ,ZIM,3,FALSE,NA,3,0,0,100,1,B,AUS,Harare,AUS ZIM,AUS,687,0.5,-0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/18,AJ Finch ,AUS,3,FALSE,NA,5,0,0,60,2,B,ZIM,Harare,AUS ZIM,ZIM,687,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/8/18,CJ Jordan ,ENG,3,FALSE,NA,3,0,0,100,1,B,IND,Bristol,ENG IND,IND,690,0.5,-0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/14/18,JP Duminy ,RSA,3,FALSE,NA,8,0,0,37.5,1,B,SL,Colombo (RPS),RSA SL,SL,695,0.5,-2.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/14/18,MDKJ Perera ,SL,3,FALSE,NA,3,0,0,100,2,B,RSA,Colombo (RPS),RSA SL,RSA,695,0.5,-0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/22/18,SR Thompson ,IRE,3,FALSE,10,7,0,0,42.85714286,2,B,AFG,Bready,AFG IRE,AFG,697,0.5,-2.303571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/22/18,KJ O'Brien ,IRE,3,FALSE,7,5,0,0,60,2,B,AFG,Bready,AFG IRE,AFG,697,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/22/18,GH Dockrell ,IRE,3,FALSE,8,7,0,0,42.85714286,2,B,AFG,Bready,AFG IRE,AFG,697,0.5,-2.303571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/18,CJ Chibhabha ,ZIM,3,FALSE,6,5,0,0,60,2,B,RSA,East London,RSA ZIM,RSA,698,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/24/18,A Zampa ,AUS,3,FALSE,NA,7,0,0,42.85714286,2,B,PAK,Abu Dhabi,AUS PAK,PAK,701,0.5,-2.303571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/26/18,AJ Finch ,AUS,3,FALSE,NA,10,0,0,30,2,B,PAK,Dubai (DICS),AUS PAK,PAK,702,0.5,-2.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/26/18,BR McDermott ,AUS,3,FALSE,NA,4,0,0,75,2,B,PAK,Dubai (DICS),AUS PAK,PAK,702,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/27/18,N Dickwella ,SL,3,FALSE,NA,7,0,0,42.85714286,2,B,ENG,Colombo (RPS),ENG SL,ENG,703,0.5,-2.303571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/2/18,LRPL Taylor ,NZL,3,FALSE,NA,7,0,0,42.85714286,1,B,PAK,Dubai (DICS),NZL PAK,PAK,706,0.5,-2.303571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/4/18,S Dhawan ,IND,3,FALSE,NA,8,0,0,37.5,2,B,WI,Eden Gardens,IND WI,WI,707,0.5,-2.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/6/19,C de Grandhomme ,NZL,3,FALSE,13,4,0,0,75,1,B,IND,Wellington,IND NZL,IND,735,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/6/19,Hussain Talat ,PAK,3,FALSE,14,4,0,0,75,1,B,RSA,Centurion,PAK RSA,RSA,736,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/6/19,BE Hendricks ,RSA,3,FALSE,11,6,0,0,50,2,B,PAK,Centurion,PAK RSA,PAK,736,0.5,-2.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/8/19,TG Southee ,NZL,3,FALSE,2,3,0,0,100,1,B,IND,Auckland,IND NZL,IND,737,0.5,-0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/24/19,RR Pant ,IND,3,FALSE,6,5,0,0,60,1,B,AUS,Visakhapatnam,AUS IND,AUS,748,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/22/19,AK Markram ,RSA,3,FALSE,7,5,0,0,60,1,B,SL,Centurion,RSA SL,SL,758,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/5/19,Asif Ali ,PAK,3,FALSE,NA,3,0,0,100,1,B,ENG,Cardiff,ENG PAK,ENG,772,0.5,-0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/12/19,Sikandar Raza ,ZIM,3,FALSE,NA,6,0,0,50,1,B,IRE,Bready,IRE ZIM,IRE,825,0.5,-2.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/3/19,KMA Paul ,WI,3,FALSE,NA,11,0,0,27.27272727,1,B,IND,Lauderhill,IND WI,IND,842,0.5,-2.693181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/6/19,S Dhawan ,IND,3,FALSE,NA,5,0,0,60,2,B,WI,Providence,IND WI,WI,846,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/6/19,MDKJ Perera ,SL,3,FALSE,20,12,0,0,25,1,B,NZL,Pallekele,NZL SL,NZL,880,0.5,-2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/6/19,TD Astle ,NZL,3,FALSE,7,5,0,0,60,2,B,SL,Pallekele,NZL SL,SL,880,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/14/19,H Masakadza ,ZIM,3,FALSE,NA,6,0,0,50,2,B,AFG,Mirpur,AFG ZIM,AFG,882,0.5,-2.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/21/19,Karim Janat ,AFG,3,FALSE,NA,4,0,0,75,1,B,BAN,Chattogram,AFG BAN,BAN,892,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/19,Babar Azam ,PAK,3,FALSE,NA,10,0,0,30,2,B,SL,Lahore,PAK SL,SL,922,0.5,-2.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/19,PBB Rajapaksa ,SL,3,FALSE,NA,8,0,0,37.5,1,B,PAK,Lahore,PAK SL,PAK,925,0.5,-2.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/19,Imad Wasim ,PAK,3,FALSE,NA,5,0,0,60,2,B,SL,Lahore,PAK SL,SL,925,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/8/19,TL Seifert ,NZL,3,FALSE,9,4,0,0,75,2,B,ENG,Napier,ENG NZL,ENG,1008,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/10/19,LRPL Taylor ,NZL,3,FALSE,NA,3,0,0,100,1,B,ENG,Auckland,ENG NZL,ENG,NA,0.5,-0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/16/19,Mohammad Nabi ,AFG,3,FALSE,NA,6,0,0,50,1,B,WI,Lucknow,AFG WI,WI,1016,0.5,-2.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/16/19,HR Walsh ,WI,3,FALSE,NA,8,0,0,37.5,2,B,AFG,Lucknow,AFG WI,AFG,1016,0.5,-2.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/26/20,C de Grandhomme ,NZL,3,FALSE,7,5,0,0,60,1,B,IND,Auckland,IND NZL,IND,1034,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/29/20,S Dube ,IND,3,FALSE,11,7,0,0,42.85714286,1,B,NZL,Hamilton,IND NZL,NZL,NA,0.5,-2.303571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/12/20,JL Denly ,ENG,3,FALSE,6,4,0,0,75,2,B,RSA,East London,ENG RSA,RSA,1039,0.5,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/4/20,I Udana ,SL,3,FALSE,NA,5,0,0,60,2,B,WI,Pallekele,SL WI,WI,1075,0.5,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
